0.0,0
0.03260869565217391,1
0.043478260869565216,2
0.06521739130434782,3
0.07608695652173914,5
0.07608695652173914,10
0.08695652173913043,11
0.09782608695652174,13
0.10869565217391304,14
0.07608695652173914,20
0.13043478260869565,23
0.11956521739130435,30
0.15217391304347827,32
0.21739130434782608,33
0.13043478260869565,40
0.2391304347826087,50
0.2391304347826087,50
0.2826086956521739,58
0.30434782608695654,59
0.10869565217391304,60
0.32608695652173914,66
0.14130434782608695,70
0.30434782608695654,80
0.33695652173913043,90
0.33695652173913043,90
0.32608695652173914,100
0.5217391304347826,102
0.25,110
0.07608695652173914,120
0.13043478260869565,130
0.03260869565217391,140
0.07608695652173914,150
0.021739130434782608,160
0.10869565217391304,170
0.1956521739130435,180
0.09782608695652174,190
0.043478260869565216,200
0.09782608695652174,210
0.09782608695652174,220
0.21739130434782608,230
0.08695652173913043,240
0.22826086956521738,250
0.29347826086956524,260
0.10869565217391304,270
0.13043478260869565,280
0.05434782608695652,290
0.13043478260869565,300
0.06521739130434782,310
0.06521739130434782,320
0.03260869565217391,330
0.18478260869565216,340
0.08695652173913043,350
0.010869565217391304,360
0.05434782608695652,370
0.2717391304347826,380
0.41304347826086957,390
0.30434782608695654,400
0.18478260869565216,410
0.31521739130434784,420
0.30434782608695654,430
0.3804347826086957,440
0.31521739130434784,450
0.2826086956521739,460
0.391304347826087,470
0.31521739130434784,480
0.3695652173913043,490
0.32608695652173914,500
0.03260869565217391,510
0.10869565217391304,520
0.07608695652173914,530
0.1956521739130435,540
0.18478260869565216,550
0.25,560
0.391304347826087,570
0.3695652173913043,580
0.3804347826086957,590
0.34782608695652173,600
0.33695652173913043,610
0.391304347826087,620
0.06521739130434782,630
0.32608695652173914,640
0.17391304347826086,650
0.2826086956521739,660
0.25,670
0.20652173913043478,680
0.10869565217391304,690
0.13043478260869565,700
0.16304347826086957,710
0.13043478260869565,720
0.18478260869565216,730
0.1956521739130435,740
0.17391304347826086,750
0.3804347826086957,760
0.15217391304347827,770
0.30434782608695654,780
0.14130434782608695,790
0.15217391304347827,800
0.2717391304347826,810
0.2608695652173913,820
0.33695652173913043,830
0.20652173913043478,840
0.11956521739130435,850
0.10869565217391304,860
0.532608695652174,870
0.532608695652174,870
0.22826086956521738,880
0.021739130434782608,890
0.06521739130434782,900
0.06521739130434782,910
0.08695652173913043,920
0.17391304347826086,930
0.09782608695652174,940
0.08695652173913043,950
0.41304347826086957,960
0.5217391304347826,970
0.4673913043478261,980
0.5,990
0.5543478260869565,992
0.5760869565217391,993
