0.0,0
0.04477611940298507,1
0.07462686567164178,5
0.014925373134328358,10
0.014925373134328358,20
0.05970149253731343,30
0.05970149253731343,40
0.08955223880597014,44
0.1044776119402985,47
0.13432835820895522,48
0.14925373134328357,50
0.14925373134328357,50
0.16417910447761194,53
0.22388059701492538,54
0.3582089552238806,55
0.19402985074626866,60
0.373134328358209,62
0.14925373134328357,70
0.22388059701492538,80
0.22388059701492538,90
0.014925373134328358,100
0.14925373134328357,110
0.11940298507462686,120
0.208955223880597,130
0.04477611940298507,140
0.05970149253731343,150
0.1044776119402985,160
0.014925373134328358,170
0.04477611940298507,180
0.14925373134328357,190
0.31343283582089554,200
0.208955223880597,210
0.08955223880597014,220
0.14925373134328357,230
0.13432835820895522,240
0.208955223880597,250
