0.0,0
0.014925373134328358,2
0.04477611940298507,3
0.07462686567164178,6
0.04477611940298507,10
0.014925373134328358,20
0.04477611940298507,30
0.1044776119402985,39
0.05970149253731343,40
0.11940298507462686,46
0.208955223880597,47
0.19402985074626866,50
0.3283582089552239,51
0.3880597014925373,56
0.19402985074626866,60
0.44776119402985076,66
0.5223880597014925,69
0.43283582089552236,70
0.31343283582089554,80
0.26865671641791045,90
0.208955223880597,100
0.373134328358209,110
0.19402985074626866,120
0.11940298507462686,130
0.07462686567164178,140
0.1791044776119403,150
0.3582089552238806,160
0.2537313432835821,170
0.44776119402985076,180
0.31343283582089554,190
0.3582089552238806,200
0.31343283582089554,210
0.44776119402985076,220
0.44776119402985076,230
0.13432835820895522,240
0.34328358208955223,250
0.2835820895522388,260
0.3283582089552239,270
0.26865671641791045,280
0.07462686567164178,290
0.34328358208955223,300
0.1791044776119403,310
0.11940298507462686,320
0.1044776119402985,330
0.2835820895522388,340
0.3880597014925373,350
0.26865671641791045,360
0.08955223880597014,370
0.1044776119402985,380
0.22388059701492538,390
0.07462686567164178,400
0.13432835820895522,410
0.3880597014925373,420
0.34328358208955223,430
0.31343283582089554,440
0.2835820895522388,450
0.19402985074626866,460
0.34328358208955223,470
0.417910447761194,480
0.13432835820895522,490
0.14925373134328357,500
0.2537313432835821,510
0.11940298507462686,520
0.373134328358209,530
0.2537313432835821,540
0.26865671641791045,550
0.16417910447761194,560
0.31343283582089554,570
0.1791044776119403,580
0.13432835820895522,590
0.1044776119402985,600
0.16417910447761194,610
0.19402985074626866,620
0.16417910447761194,630
0.19402985074626866,640
0.2835820895522388,650
0.2835820895522388,660
0.2835820895522388,670
0.29850746268656714,680
0.22388059701492538,690
0.34328358208955223,700
0.19402985074626866,710
0.13432835820895522,720
0.2835820895522388,730
0.31343283582089554,740
0.22388059701492538,750
0.2835820895522388,760
0.40298507462686567,770
0.34328358208955223,780
0.4925373134328358,790
0.31343283582089554,800
0.3283582089552239,810
0.3582089552238806,820
0.3880597014925373,830
0.43283582089552236,840
0.3880597014925373,850
0.29850746268656714,860
0.2835820895522388,870
0.5970149253731343,875
0.373134328358209,880
0.23880597014925373,890
0.29850746268656714,900
0.2537313432835821,910
0.13432835820895522,920
0.07462686567164178,930
0.3283582089552239,940
0.13432835820895522,950
0.16417910447761194,960
0.13432835820895522,970
0.1791044776119403,980
0.26865671641791045,990
