0.7204301075268817,0.7000000000000001,0.0,0
0.7204301075268817,0
0.7514450867052024,2
0.7738095238095238,3
0.7831325301204819,5
0.7975460122699386,6
0.7950310559006212,0.7000000000000001,0.05970149253731343,10
0.779874213836478,0.6000000000000001,0.04477611940298507,20
0.7674418604651162,0.9,0.05970149253731343,30
0.7432432432432432,0.8,0.14925373134328357,40
0.7131782945736433,0.8,0.31343283582089554,50
0.7441860465116278,0.8,0.373134328358209,60
0.7192982456140352,0.9,0.3582089552238806,70
0.7536231884057972,0.9,0.373134328358209,80
0.7611940298507462,0.5,0.44776119402985076,90
0.7555555555555554,0.9,0.34328358208955223,100
0.7008547008547008,0.9,0.47761194029850745,110
0.7727272727272727,0.7000000000000001,0.44776119402985076,120
0.773109243697479,0.2,0.373134328358209,130
0.7936507936507936,0.5,0.43283582089552236,140
0.7833333333333334,0.7000000000000001,0.3880597014925373,150
0.7936507936507936,0.8,0.40298507462686567,160
0.7596899224806203,0.9,0.43283582089552236,170
0.8095238095238095,177
0.7777777777777778,0.9,0.5074626865671642,180
0.761904761904762,0.9,0.31343283582089554,190
0.7751937984496124,0.9,0.23880597014925373,200
0.7692307692307693,0.4,0.3283582089552239,210
0.7883211678832117,0.9,0.13432835820895522,220
0.7999999999999999,0.5,0.22388059701492538,230
0.7868852459016392,0.30000000000000004,0.4626865671641791,240
0.8067226890756303,0.30000000000000004,0.5373134328358209,250
0.7846153846153846,0.2,0.373134328358209,260
0.7812500000000001,0.9,0.5671641791044776,270
0.8099173553719008,273
0.7563025210084034,0.7000000000000001,0.29850746268656714,280
0.8135593220338982,285
0.7704918032786885,0.9,0.4925373134328358,290
0.796875,0.4,0.40298507462686567,300
0.8166666666666667,0.1,0.4626865671641791,310
0.8166666666666667,310
0.8,0.6000000000000001,0.2835820895522388,320
0.8225806451612904,322
0.8320000000000001,323
0.8064516129032258,0.30000000000000004,0.373134328358209,330
0.7868852459016392,0.1,0.2835820895522388,340
0.7868852459016392,0.2,0.19402985074626866,350
0.7768595041322315,0.1,0.19402985074626866,360
0.7899159663865547,0.8,0.44776119402985076,370
0.7716535433070867,0.8,0.582089552238806,380
0.7903225806451613,0.1,0.5223880597014925,390
0.793388429752066,0.7000000000000001,0.417910447761194,400
0.8067226890756303,0.30000000000000004,0.26865671641791045,410
0.828125,0.9,0.40298507462686567,420
0.8062015503875968,0.9,0.582089552238806,430
0.7999999999999999,0.1,0.5373134328358209,440
0.8099173553719008,0.1,0.43283582089552236,450
0.7903225806451613,0.9,0.417910447761194,460
0.7999999999999999,0.5,0.5223880597014925,470
0.7812500000000001,0.5,0.31343283582089554,480
0.7936507936507936,0.7000000000000001,0.19402985074626866,490
0.7846153846153846,0.7000000000000001,0.43283582089552236,500
0.8032786885245902,0.8,0.5223880597014925,510
0.7804878048780487,0.1,0.5074626865671642,520
0.7804878048780487,0.1,0.5671641791044776,530
0.7868852459016392,0.1,0.5074626865671642,540
0.793388429752066,0.2,0.5373134328358209,550
0.7642276422764228,0.1,0.5074626865671642,560
0.784,0.8,0.5671641791044776,570
0.7936507936507936,0.6000000000000001,0.5671641791044776,580
0.7741935483870968,0.4,0.5074626865671642,590
0.8034188034188033,0.1,0.5373134328358209,600
0.7777777777777778,0.1,0.43283582089552236,610
0.7804878048780487,0.1,0.44776119402985076,620
0.7804878048780487,0.1,0.417910447761194,630
0.8031496062992126,0.9,0.5671641791044776,640
0.7903225806451613,0.6000000000000001,0.582089552238806,650
0.8067226890756303,0.1,0.5373134328358209,660
0.759124087591241,0.8,0.44776119402985076,670
0.7833333333333334,0.2,0.4925373134328358,680
0.7727272727272727,0.9,0.43283582089552236,690
0.7967479674796748,0.30000000000000004,0.4925373134328358,700
0.7741935483870968,0.1,0.44776119402985076,710
0.7899159663865547,0.1,0.4626865671641791,720
0.736,0.30000000000000004,0.2835820895522388,730
0.793388429752066,0.1,0.44776119402985076,740
0.7967479674796748,0.30000000000000004,0.5223880597014925,750
0.7936507936507936,0.8,0.373134328358209,760
0.7812500000000001,0.8,0.29850746268656714,770
0.7751937984496124,0.8,0.40298507462686567,780
0.793388429752066,0.1,0.34328358208955223,790
0.7846153846153846,0.7000000000000001,0.22388059701492538,800
0.784,0.4,0.3582089552238806,810
0.7906976744186047,0.8,0.44776119402985076,820
0.7804878048780487,0.1,0.417910447761194,830
0.7903225806451613,0.9,0.5074626865671642,840
0.8032786885245902,0.1,0.5671641791044776,850
0.7936507936507936,0.7000000000000001,0.5223880597014925,860
0.793388429752066,0.5,0.43283582089552236,870
0.793388429752066,0.1,0.4626865671641791,880
0.7936507936507936,0.6000000000000001,0.31343283582089554,890
0.8160000000000001,0.9,0.29850746268656714,900
0.8064516129032258,0.6000000000000001,0.417910447761194,910
0.8124999999999999,0.9,0.3880597014925373,920
0.7936507936507936,0.9,0.29850746268656714,930
0.8130081300813009,0.9,0.23880597014925373,940
0.7967479674796748,0.30000000000000004,0.43283582089552236,950
0.8032786885245902,0.5,0.5373134328358209,960
0.8095238095238095,0.9,0.5522388059701493,970
0.8099173553719008,0.5,0.4626865671641791,980
0.7999999999999999,0.7000000000000001,0.5373134328358209,990
