0.6540880503144655,0
0.6540880503144655,0
0.6928104575163399,1
0.6933333333333334,4
0.6933333333333334,10
0.7042253521126761,11
0.6616541353383458,20
0.7058823529411764,24
0.7092198581560283,25
0.7066666666666667,30
0.6296296296296297,40
10,50
0.6557377049180328,60
0.7313432835820897,68
0.6771653543307086,70
0.734375,72
0.7462686567164178,74
0.6666666666666666,80
0.688,90
0.7567567567567567,94
0.6725663716814159,100
0.7142857142857143,110
0.6779661016949152,120
0.7022900763358778,130
0.734375,140
0.761904761904762,146
0.711864406779661,150
0.7286821705426356,160
0.7076923076923076,170
0.6885245901639345,180
0.7142857142857143,190
0.7368421052631579,200
0.7226890756302522,210
0.6779661016949152,220
0.7258064516129034,230
0.7317073170731708,240
0.6870229007633588,250
0.6890756302521008,260
0.6774193548387097,270
0.688,280
0.6194690265486725,290
0.723076923076923,300
0.7031250000000001,310
0.6554621848739496,320
